Soc;Annee;Mois;qqt_achetee
002;2007;07;207
002;2007;07;192
002;2007;07;239
002;2007;07;195
002;2007;07;33
002;2007;07;21
002;2007;07;133
002;2007;07;159
002;2007;07;215
002;2007;07;240
002;2007;07;168
002;2007;07;121
002;2007;07;159
002;2007;07;155
002;2007;07;231
002;2007;07;114
002;2007;07;71
002;2007;07;215
002;2007;07;199
002;2007;07;45
002;2007;07;158
002;2007;07;127
002;2007;07;78
002;2007;08;191
002;2007;08;149
002;2007;08;137
002;2007;08;76
002;2007;08;212
002;2007;08;216
002;2007;08;201
002;2007;08;250
002;2007;08;34
002;2007;08;33
002;2007;08;190
002;2007;08;129
002;2007;08;70
002;2007;08;100
002;2007;08;50
002;2007;08;92
002;2007;08;55
002;2007;08;123
002;2007;08;242
002;2007;08;234
002;2007;08;34
002;2007;08;53
002;2007;08;71
002;2007;08;182
002;2007;08;110
002;2007;08;112
002;2007;08;230
002;2007;08;55
002;2007;08;23
002;2007;08;217
002;2007;08;96
002;2007;09;179
002;2007;09;78
002;2007;09;189
002;2007;09;174
002;2007;09;72
002;2007;09;225
002;2007;09;4
002;2007;09;23
002;2007;09;205
002;2007;09;109
002;2007;09;166
002;2007;09;244
002;2007;09;177
002;2007;09;216
002;2007;09;91
002;2007;09;2
002;2007;09;64
002;2007;09;248
002;2007;09;165
002;2007;09;12
002;2007;09;55
002;2007;09;12
002;2007;09;29
002;2007;09;90
002;2007;09;87
002;2007;09;142
002;2007;09;21
002;2007;09;119
002;2007;09;146
002;2007;09;127
002;2007;10;183
002;2007;10;154
002;2007;10;100
002;2007;10;49
002;2007;10;59
002;2007;10;187
002;2007;10;249
002;2007;10;72
002;2007;10;120
002;2007;10;210
002;2007;10;104
002;2007;10;24
002;2007;10;225
002;2007;10;60
002;2007;10;6
002;2007;10;114
002;2007;10;15
002;2007;10;221
002;2007;10;207
002;2007;10;211
002;2007;10;51
002;2007;10;228
002;2007;10;233
002;2007;10;21
002;2007;10;202
002;2007;10;225
002;2007;10;192
002;2007;10;96
002;2007;10;62
002;2007;10;200
002;2007;10;48
002;2007;11;84
002;2007;11;75
002;2007;11;169
002;2007;11;42
002;2007;11;71
002;2007;11;152
002;2007;11;156
002;2007;11;212
002;2007;11;125
002;2007;11;149
002;2007;11;67
002;2007;11;81
002;2007;11;215
002;2007;11;12
002;2007;11;30
002;2007;11;196
002;2007;11;53
002;2007;11;179
002;2007;11;39
002;2007;11;86
002;2007;11;106
002;2007;11;170
002;2007;11;246
002;2007;11;27
002;2007;11;165
002;2007;11;125
002;2007;11;6
002;2007;11;11
002;2007;11;219
002;2007;11;150
002;2007;12;226
002;2007;12;175
002;2007;12;157
002;2007;12;175
002;2007;12;25
002;2007;12;162
002;2007;12;196
002;2007;12;29
002;2007;12;146
002;2007;12;224
002;2007;12;28
002;2007;12;90
002;2007;12;127
002;2007;12;233
002;2007;12;175
002;2007;12;25
002;2007;12;23
002;2007;12;141
002;2007;12;70
002;2007;12;17
002;2007;12;217
002;2007;12;124
002;2007;12;113
002;2007;12;193
002;2007;12;21
002;2007;12;0
002;2007;12;162
002;2007;12;28
002;2007;12;192
002;2007;12;42
002;2007;12;114
003;2007;01;44
003;2007;01;179
003;2007;01;186
003;2007;01;101
003;2007;01;112
003;2007;01;249
003;2007;01;89
003;2007;01;56
003;2007;01;40
003;2007;01;189
003;2007;01;155
003;2007;01;96
003;2007;01;213
003;2007;01;220
003;2007;01;230
003;2007;01;200
003;2007;01;56
003;2007;01;50
003;2007;01;11
003;2007;01;22
003;2007;01;151
003;2007;01;25
003;2007;01;138
003;2007;01;156
003;2007;01;95
003;2007;01;234
003;2007;01;224
003;2007;01;224
003;2007;01;75
003;2007;01;203
003;2007;01;107
003;2007;02;122
003;2007;02;47
003;2007;02;79
003;2007;02;48
003;2007;02;89
003;2007;02;178
003;2007;02;233
003;2007;02;57
003;2007;02;132
003;2007;02;50
003;2007;02;150
003;2007;02;243
003;2007;02;13
003;2007;02;184
003;2007;02;149
003;2007;02;97
003;2007;02;94
003;2007;02;224
003;2007;02;181
003;2007;02;65
003;2007;02;181
003;2007;02;28
003;2007;02;88
003;2007;02;193
003;2007;02;143
003;2007;02;149
003;2007;02;132
003;2007;02;59
003;2007;03;209
003;2007;03;22
003;2007;03;164
003;2007;03;184
003;2007;03;158
003;2007;03;137
003;2007;03;166
003;2007;03;133
003;2007;03;137
003;2007;03;67
003;2007;03;15
003;2007;03;182
003;2007;03;128
003;2007;03;80
003;2007;03;156
003;2007;03;91
003;2007;03;26
003;2007;03;190
003;2007;03;60
003;2007;03;50
003;2007;03;53
003;2007;03;14
003;2007;03;168
003;2007;03;200
003;2007;03;196
003;2007;03;109
003;2007;03;58
003;2007;03;178
003;2007;03;99
003;2007;03;40
003;2007;03;98
003;2007;04;245
003;2007;04;0
003;2007;04;114
003;2007;04;71
003;2007;04;188
003;2007;04;132
003;2007;04;157
003;2007;04;19
003;2007;04;203
003;2007;04;120
003;2007;04;90
003;2007;04;113
003;2007;04;11
003;2007;04;186
003;2007;04;178
003;2007;04;149
003;2007;04;48
003;2007;04;183
003;2007;04;180
003;2007;04;52
003;2007;04;91
003;2007;04;72
003;2007;04;202
003;2007;04;245
003;2007;04;19
003;2007;04;225
003;2007;04;248
003;2007;04;196
003;2007;04;54
003;2007;04;12
003;2007;05;123
003;2007;05;239
003;2007;05;242
003;2007;05;32
003;2007;05;33
003;2007;05;190
003;2007;05;246
003;2007;05;136
003;2007;05;88
003;2007;05;165
003;2007;05;21
003;2007;05;129
003;2007;05;33
003;2007;05;83
003;2007;05;131
003;2007;05;104
003;2007;05;181
003;2007;05;46
003;2007;05;59
003;2007;05;49
003;2007;05;143
003;2007;05;138
003;2007;05;92
003;2007;05;143
003;2007;05;103
003;2007;05;129
003;2007;05;178
003;2007;05;84
003;2007;05;193
003;2007;05;204
003;2007;05;242
003;2007;06;94
003;2007;06;203
003;2007;06;208
003;2007;06;139
003;2007;06;223
003;2007;06;135
003;2007;06;228
003;2007;06;56
003;2007;06;94
003;2007;06;62
003;2007;06;72
003;2007;06;233
003;2007;06;155
003;2007;06;146
003;2007;06;84
003;2007;06;243
003;2007;06;232
003;2007;06;207
003;2007;06;95
003;2007;06;98
003;2007;06;82
003;2007;06;168
003;2007;06;42
003;2007;06;108
003;2007;06;216
003;2007;06;227
003;2007;06;45
003;2007;06;250
003;2007;06;110
003;2007;06;199
003;2007;07;35
003;2007;07;211
003;2007;07;43
003;2007;07;126
003;2007;07;237
003;2007;07;208
003;2007;07;105
003;2007;07;138
003;2007;07;173
003;2007;07;17
003;2007;07;51
003;2007;07;152
003;2007;07;183
003;2007;07;144
003;2007;07;122
003;2007;07;157
003;2007;07;139
003;2007;07;156
003;2007;07;86
003;2007;07;204
003;2007;07;124
003;2007;07;195
003;2007;07;130
003;2007;07;69
003;2007;07;37
003;2007;07;243
003;2007;07;62
003;2007;07;127
003;2007;07;201
003;2007;07;220
003;2007;07;138
003;2007;08;22
003;2007;08;164
003;2007;08;130
003;2007;08;101
003;2007;08;207
003;2007;08;82
003;2007;08;29
003;2007;08;217
003;2007;08;60
003;2007;08;225
003;2007;08;24
003;2007;08;75
003;2007;08;170
003;2007;08;93
003;2007;08;98
003;2007;08;116
003;2007;08;90
003;2007;08;7
003;2007;08;3
003;2007;08;55
003;2007;08;220
003;2007;08;239
003;2007;08;96
003;2007;08;195
003;2007;08;51
003;2007;08;58
003;2007;08;7
003;2007;08;58
003;2007;08;126
003;2007;08;233
003;2007;08;38
003;2007;09;243
003;2007;09;211
003;2007;09;7
003;2007;09;38
003;2007;09;102
003;2007;09;204
003;2007;09;141
003;2007;09;188
003;2007;09;48
003;2007;09;49
003;2007;09;79
003;2007;09;150
003;2007;09;246
003;2007;09;178
003;2007;09;224
003;2007;09;157
003;2007;09;78
003;2007;09;95
003;2007;09;151
003;2007;09;52
003;2007;09;142
003;2007;09;28
003;2007;09;38
003;2007;09;191
003;2007;09;242
003;2007;09;239
003;2007;09;29
003;2007;09;45
003;2007;09;214
003;2007;09;248
003;2007;10;235
003;2007;10;209
003;2007;10;136
003;2007;10;120
003;2007;10;200
003;2007;10;194
003;2007;10;16
003;2007;10;185
003;2007;10;219
003;2007;10;244
003;2007;10;159
003;2007;10;57
003;2007;10;82
003;2007;10;15
003;2007;10;159
003;2007;10;233
003;2007;10;188
003;2007;10;37
003;2007;10;179
003;2007;10;197
003;2007;10;98
003;2007;10;122
003;2007;10;28
003;2007;10;78
003;2007;10;99
003;2007;10;5
003;2007;10;146
003;2007;10;156
003;2007;10;97
003;2007;10;113
003;2007;10;173
003;2007;11;116
003;2007;11;77
003;2007;11;173
003;2007;11;100
003;2007;11;129
003;2007;11;100
003;2007;11;87
003;2007;11;128
003;2007;11;200
003;2007;11;20
003;2007;11;229
003;2007;11;197
003;2007;11;226
003;2007;11;246
003;2007;11;165
003;2007;11;76
003;2007;11;49
003;2007;11;174
003;2007;11;229
003;2007;11;52
003;2007;11;115
003;2007;11;243
003;2007;11;23
003;2007;11;72
003;2007;11;43
003;2007;11;184
003;2007;11;27
003;2007;11;248
003;2007;11;178
003;2007;11;33
003;2007;12;213
003;2007;12;35
003;2007;12;209
003;2007;12;185
003;2007;12;187
003;2007;12;18
003;2007;12;153
003;2007;12;183
003;2007;12;45
003;2007;12;65
003;2007;12;214
003;2007;12;76
003;2007;12;34
003;2007;12;103
003;2007;12;99
003;2007;12;130
003;2007;12;240
003;2007;12;114
003;2007;12;97
003;2007;12;221
003;2007;12;128
003;2007;12;197
003;2007;12;220
003;2007;12;154
003;2007;12;94
003;2007;12;235
003;2007;12;149
003;2007;12;221
003;2007;12;7
003;2007;12;128
003;2007;12;42
004;2007;01;142
004;2007;01;214
004;2007;01;144
004;2007;01;187
004;2007;01;93
004;2007;01;182
004;2007;01;133
004;2007;01;83
004;2007;01;165
004;2007;01;244
004;2007;01;119
004;2007;01;80
004;2007;01;3
004;2007;01;64
004;2007;01;152
004;2007;01;25
004;2007;01;156
004;2007;01;78
004;2007;01;134
004;2007;01;187
004;2007;01;10
004;2007;01;125
004;2007;01;82
004;2007;01;205
004;2007;01;246
004;2007;01;186
004;2007;01;235
004;2007;01;247
004;2007;01;29
004;2007;01;4
004;2007;01;27
004;2007;02;184
004;2007;02;17
004;2007;02;97
004;2007;02;89
004;2007;02;227
004;2007;02;201
004;2007;02;17
004;2007;02;83
004;2007;02;196
004;2007;02;3
004;2007;02;161
004;2007;02;195
004;2007;02;118
004;2007;02;6
004;2007;02;8
004;2007;02;203
004;2007;02;141
004;2007;02;235
004;2007;02;207
004;2007;02;165
004;2007;02;138
004;2007;02;48
004;2007;02;89
004;2007;02;250
004;2007;02;112
004;2007;02;23
004;2007;02;207
004;2007;02;152
004;2007;03;30
004;2007;03;203
004;2007;03;128
004;2007;03;92
004;2007;03;86
004;2007;03;72
004;2007;03;164
004;2007;03;128
004;2007;03;214
004;2007;03;148
004;2007;03;235
004;2007;03;198
004;2007;03;48
004;2007;03;228
004;2007;03;165
004;2007;03;17
004;2007;03;30
004;2007;03;155
004;2007;03;49
004;2007;03;203
004;2007;03;88
004;2007;03;169
004;2007;03;174
004;2007;03;198
004;2007;03;243
004;2007;03;127
004;2007;03;52
004;2007;03;111
004;2007;03;25
004;2007;03;117
004;2007;03;32
004;2007;04;10
004;2007;04;3
004;2007;04;194
004;2007;04;149
004;2007;04;124
004;2007;04;188
004;2007;04;100
004;2007;04;43
004;2007;04;246
004;2007;04;188
004;2007;04;90
004;2007;04;134
004;2007;04;149
004;2007;04;102
004;2007;04;236
004;2007;04;118
004;2007;04;88
004;2007;04;225
004;2007;04;98
004;2007;04;157
004;2007;04;106
004;2007;04;120
004;2007;04;139
004;2007;04;7
004;2007;04;169
004;2007;04;34
004;2007;04;103
004;2007;04;40
004;2007;04;176
004;2007;04;171
004;2007;05;164
004;2007;05;194
004;2007;05;196
004;2007;05;77
004;2007;05;6
004;2007;05;242
004;2007;05;156
004;2007;05;221
004;2007;05;15
004;2007;05;121
004;2007;05;7
004;2007;05;14
004;2007;05;57
004;2007;05;215
004;2007;05;58
004;2007;05;56
004;2007;05;204
004;2007;05;118
004;2007;05;104
004;2007;05;173
004;2007;05;104
004;2007;05;6
004;2007;05;54
004;2007;05;14
004;2007;05;209
004;2007;05;10
004;2007;05;144
004;2007;05;233
004;2007;05;4
004;2007;05;245
004;2007;05;173
004;2007;06;4
004;2007;06;142
004;2007;06;153
004;2007;06;52
004;2007;06;194
004;2007;06;14
004;2007;06;131
004;2007;06;81
004;2007;06;4
004;2007;06;97
004;2007;06;55
004;2007;06;115
004;2007;06;67
004;2007;06;235
004;2007;06;234
004;2007;06;225
004;2007;06;236
004;2007;06;137
004;2007;06;23
004;2007;06;217
004;2007;06;14
004;2007;06;46
004;2007;06;14
004;2007;06;125
004;2007;06;80
004;2007;06;190
004;2007;06;139
004;2007;06;189
004;2007;06;63
004;2007;06;126
004;2007;07;35
004;2007;07;4
004;2007;07;5
004;2007;07;19
004;2007;07;7
004;2007;07;38
004;2007;07;45
004;2007;07;90
004;2007;07;95
004;2007;07;167
004;2007;07;149
004;2007;07;219
004;2007;07;3
004;2007;07;76
004;2007;07;77
004;2007;07;236
004;2007;07;9
004;2007;07;216
004;2007;07;66
004;2007;07;172
004;2007;07;172
004;2007;07;17
004;2007;07;142
004;2007;07;187
004;2007;07;56
004;2007;07;6
004;2007;07;180
004;2007;07;61
004;2007;07;85
004;2007;07;84
004;2007;07;139
004;2007;08;250
004;2007;08;228
004;2007;08;69
004;2007;08;204
004;2007;08;6
004;2007;08;113
004;2007;08;198
004;2007;08;175
004;2007;08;113
004;2007;08;26
004;2007;08;239
004;2007;08;75
004;2007;08;226
004;2007;08;80
004;2007;08;153
004;2007;08;223
004;2007;08;167
004;2007;08;157
004;2007;08;246
004;2007;08;197
004;2007;08;63
004;2007;08;68
004;2007;08;107
004;2007;08;46
004;2007;08;147
004;2007;08;82
004;2007;08;68
004;2007;08;16
004;2007;08;85
004;2007;08;5
004;2007;08;18
004;2007;09;73
004;2007;09;151
004;2007;09;124
004;2007;09;124
004;2007;09;82
004;2007;09;136
004;2007;09;187
004;2007;09;207
004;2007;09;3
004;2007;09;160
004;2007;09;215
004;2007;09;134
004;2007;09;22
004;2007;09;143
004;2007;09;65
004;2007;09;30
004;2007;09;248
004;2007;09;117
004;2007;09;13
004;2007;09;159
004;2007;09;5
004;2007;09;233
004;2007;09;21
004;2007;09;233
004;2007;09;238
004;2007;09;147
004;2007;09;237
004;2007;09;32
004;2007;09;66
004;2007;09;151
004;2007;10;194
004;2007;10;21
004;2007;10;27
004;2007;10;94
004;2007;10;87
004;2007;10;68
004;2007;10;68
004;2007;10;5
004;2007;10;240
004;2007;10;45
004;2007;10;75
004;2007;10;245
004;2007;10;26
004;2007;10;73
004;2007;10;17
004;2007;10;167
004;2007;10;8
004;2007;10;136
004;2007;10;162
004;2007;10;67
004;2007;10;124
004;2007;10;55
004;2007;10;155
004;2007;10;156
004;2007;10;1
004;2007;10;244
004;2007;10;171
004;2007;10;15
004;2007;10;241
004;2007;10;77
004;2007;10;238
004;2007;11;175
004;2007;11;223
004;2007;11;39
004;2007;11;140
004;2007;11;59
004;2007;11;157
004;2007;11;200
004;2007;11;186
004;2007;11;184
004;2007;11;234
004;2007;11;33
004;2007;11;53
004;2007;11;134
004;2007;11;87
004;2007;11;165
004;2007;11;235
004;2007;11;67
004;2007;11;205
004;2007;11;146
004;2007;11;63
004;2007;11;22
004;2007;11;197
004;2007;11;89
004;2007;11;249
004;2007;11;181
004;2007;11;66
004;2007;11;94
004;2007;11;241
004;2007;11;150
004;2007;11;92
004;2007;12;201
004;2007;12;149
004;2007;12;156
004;2007;12;76
004;2007;12;155
004;2007;12;31
004;2007;12;163
004;2007;12;94
004;2007;12;77
004;2007;12;151
004;2007;12;50
004;2007;12;234
004;2007;12;9
004;2007;12;139
004;2007;12;156
004;2007;12;76
004;2007;12;16
004;2007;12;137
004;2007;12;13
004;2007;12;169
004;2007;12;43
004;2007;12;122
004;2007;12;65
004;2007;12;151
004;2007;12;208
004;2007;12;111
004;2007;12;146
004;2007;12;237
004;2007;12;124
004;2007;12;68
004;2007;12;198
005;2007;01;56
005;2007;01;157
005;2007;01;182
005;2007;01;55
005;2007;01;247
005;2007;01;247
005;2007;01;200
005;2007;01;39
005;2007;01;88
005;2007;01;121
005;2007;01;122
005;2007;01;120
005;2007;01;237
005;2007;01;113
005;2007;01;78
005;2007;01;40
005;2007;01;16
005;2007;01;142
005;2007;01;80
005;2007;01;80
005;2007;01;209
005;2007;01;146
005;2007;01;120
005;2007;01;178
005;2007;01;93
005;2007;01;60
005;2007;01;227
005;2007;01;182
005;2007;01;24
005;2007;01;152
005;2007;01;199
005;2007;02;66
005;2007;02;223
005;2007;02;37
005;2007;02;226
005;2007;02;151
005;2007;02;74
005;2007;02;124
005;2007;02;197
005;2007;02;158
005;2007;02;207
005;2007;02;52
005;2007;02;210
005;2007;02;23
005;2007;02;226
005;2007;02;219
005;2007;02;146
005;2007;02;250
005;2007;02;167
005;2007;02;11
005;2007;02;129
005;2007;02;40
005;2007;02;27
005;2007;02;62
005;2007;02;247
005;2007;02;236
005;2007;02;147
005;2007;02;25
005;2007;02;156
005;2007;03;240
005;2007;03;15
005;2007;03;88
005;2007;03;59
005;2007;03;90
005;2007;03;104
005;2007;03;63
005;2007;03;38
005;2007;03;59
005;2007;03;37
005;2007;03;186
005;2007;03;125
005;2007;03;43
005;2007;03;177
005;2007;03;151
005;2007;03;154
005;2007;03;29
005;2007;03;124
005;2007;03;63
005;2007;03;13
005;2007;03;137
005;2007;03;105
005;2007;03;242
005;2007;03;77
005;2007;03;156
005;2007;03;162
005;2007;03;234
005;2007;03;212
005;2007;03;87
005;2007;03;168
005;2007;03;243
005;2007;04;166
005;2007;04;126
005;2007;04;182
005;2007;04;26
005;2007;04;237
005;2007;04;147
005;2007;04;0
005;2007;04;56
005;2007;04;36
005;2007;04;220
005;2007;04;100
005;2007;04;122
005;2007;04;207
005;2007;04;230
005;2007;04;164
005;2007;04;179
005;2007;04;183
005;2007;04;118
005;2007;04;186
005;2007;04;86
005;2007;04;198
005;2007;04;160
005;2007;04;50
005;2007;04;38
005;2007;04;58
005;2007;04;33
005;2007;04;237
005;2007;04;137
005;2007;04;227
005;2007;04;26
005;2007;05;56
005;2007;05;131
005;2007;05;49
005;2007;05;91
005;2007;05;146
005;2007;05;241
005;2007;05;99
005;2007;05;157
005;2007;05;241
005;2007;05;52
005;2007;05;130
005;2007;05;205
005;2007;05;113
005;2007;05;40
005;2007;05;201
005;2007;05;196
005;2007;05;189
005;2007;05;144
005;2007;05;227
005;2007;05;230
005;2007;05;45
005;2007;05;83
005;2007;05;41
005;2007;05;29
005;2007;05;126
005;2007;05;72
005;2007;05;13
005;2007;05;54
005;2007;05;232
005;2007;05;195
005;2007;05;195
005;2007;06;134
005;2007;06;147
005;2007;06;80
005;2007;06;124
005;2007;06;93
005;2007;06;207
005;2007;06;133
005;2007;06;119
005;2007;06;130
005;2007;06;212
005;2007;06;196
005;2007;06;135
005;2007;06;183
005;2007;06;20
005;2007;06;121
005;2007;06;88
005;2007;06;206
005;2007;06;76
005;2007;06;113
005;2007;06;17
005;2007;06;103
005;2007;06;116
005;2007;06;126
005;2007;06;183
005;2007;06;177
005;2007;06;86
005;2007;06;101
005;2007;06;99
005;2007;06;73
005;2007;06;121
005;2007;07;135
005;2007;07;68
005;2007;07;86
005;2007;07;191
005;2007;07;80
005;2007;07;103
005;2007;07;125
005;2007;07;81
005;2007;07;1
005;2007;07;149
005;2007;07;54
005;2007;07;250
005;2007;07;120
005;2007;07;246
005;2007;07;118
005;2007;07;155
005;2007;07;123
005;2007;07;233
005;2007;07;247
005;2007;07;70
005;2007;07;199
005;2007;07;128
005;2007;07;109
005;2007;07;22
005;2007;07;104
005;2007;07;123
005;2007;07;231
005;2007;07;53
005;2007;07;98
005;2007;07;136
005;2007;07;166
005;2007;08;130
005;2007;08;160
005;2007;08;179
005;2007;08;245
005;2007;08;84
005;2007;08;62
005;2007;08;190
005;2007;08;99
005;2007;08;194
005;2007;08;100
005;2007;08;171
005;2007;08;250
005;2007;08;155
005;2007;08;165
005;2007;08;63
005;2007;08;142
005;2007;08;60
005;2007;08;140
005;2007;08;209
005;2007;08;113
005;2007;08;165
005;2007;08;225
005;2007;08;175
005;2007;08;94
005;2007;08;164
005;2007;08;97
005;2007;08;104
005;2007;08;188
005;2007;08;168
005;2007;08;10
005;2007;08;96
005;2007;09;111
005;2007;09;170
005;2007;09;6
005;2007;09;5
005;2007;09;52
005;2007;09;203
005;2007;09;154
005;2007;09;208
005;2007;09;6
005;2007;09;121
005;2007;09;88
005;2007;09;111
005;2007;09;199
005;2007;09;171
005;2007;09;232
005;2007;09;110
005;2007;09;237
005;2007;09;113
005;2007;09;122
005;2007;09;208
005;2007;09;124
005;2007;09;212
005;2007;09;170
005;2007;09;77
005;2007;09;216
005;2007;09;207
005;2007;09;0
005;2007;09;39
005;2007;09;23
005;2007;09;230
005;2007;10;24
005;2007;10;239
005;2007;10;105
005;2007;10;188
005;2007;10;245
005;2007;10;182
005;2007;10;76
005;2007;10;46
005;2007;10;80
005;2007;10;20
005;2007;10;14
005;2007;10;42
005;2007;10;146
005;2007;10;3
005;2007;10;240
005;2007;10;182
005;2007;10;160
005;2007;10;120
005;2007;10;193
005;2007;10;238
005;2007;10;169
005;2007;10;57
005;2007;10;85
005;2007;10;170
005;2007;10;55
005;2007;10;166
005;2007;10;71
005;2007;10;51
005;2007;10;33
005;2007;10;131
005;2007;10;96
005;2007;11;30
005;2007;11;136
005;2007;11;239
005;2007;11;137
005;2007;11;190
005;2007;11;22
005;2007;11;228
005;2007;11;92
005;2007;11;167
005;2007;11;111
005;2007;11;108
005;2007;11;139
005;2007;11;21
005;2007;11;226
005;2007;11;213
005;2007;11;47
005;2007;11;193
005;2007;11;46
005;2007;11;250
005;2007;11;58
005;2007;11;39
005;2007;11;244
005;2007;11;233
005;2007;11;136
005;2007;11;128
005;2007;11;183
005;2007;11;82
005;2007;11;155
005;2007;11;21
005;2007;11;90
005;2007;12;103
005;2007;12;70
005;2007;12;139
005;2007;12;104
005;2007;12;75
005;2007;12;5
005;2007;12;27
005;2007;12;196
005;2007;12;90
005;2007;12;178
005;2007;12;194
005;2007;12;108
005;2007;12;86
005;2007;12;202
005;2007;12;132
005;2007;12;187
005;2007;12;79
005;2007;12;48
005;2007;12;30
005;2007;12;232
005;2007;12;223
005;2007;12;50
005;2007;12;62
005;2007;12;108
005;2007;12;222
005;2007;12;83
005;2007;12;72
005;2007;12;198
005;2007;12;122
005;2007;12;83
005;2007;12;155
006;2007;01;123
006;2007;01;20
006;2007;01;186
006;2007;01;47
006;2007;01;50
006;2007;01;39
006;2007;01;12
006;2007;01;234
006;2007;01;45
006;2007;01;106
006;2007;01;171
006;2007;01;206
006;2007;01;240
006;2007;01;23
006;2007;01;130
006;2007;01;155
006;2007;01;193
006;2007;01;43
006;2007;01;152
006;2007;01;144
006;2007;01;151
006;2007;01;157
006;2007;01;79
006;2007;01;196
006;2007;01;109
006;2007;01;67
006;2007;01;17
006;2007;01;188
006;2007;01;242
006;2007;01;155
006;2007;01;234
006;2007;02;134
006;2007;02;186
006;2007;02;93
006;2007;02;168
006;2007;02;65
006;2007;02;205
006;2007;02;101
006;2007;02;209
006;2007;02;194
006;2007;02;185
006;2007;02;187
006;2007;02;231
006;2007;02;204
006;2007;02;43
006;2007;02;61
006;2007;02;151
006;2007;02;133
006;2007;02;11
006;2007;02;129
006;2007;02;123
006;2007;02;5
006;2007;02;126
006;2007;02;177
006;2007;02;19
006;2007;02;71
006;2007;02;179
006;2007;02;178
006;2007;02;25
006;2007;03;207
006;2007;03;48
006;2007;03;62
006;2007;03;47
006;2007;03;40
006;2007;03;24
006;2007;03;61
006;2007;03;164
006;2007;03;233
006;2007;03;136
006;2007;03;241
006;2007;03;81
006;2007;03;29
006;2007;03;98
006;2007;03;47
006;2007;03;94
006;2007;03;168
006;2007;03;20
006;2007;03;158
006;2007;03;31
006;2007;03;205
006;2007;03;208
006;2007;03;130
006;2007;03;206
006;2007;03;245
006;2007;03;6
006;2007;03;26
006;2007;03;226
006;2007;03;131
006;2007;03;210
006;2007;03;181
006;2007;04;92
006;2007;04;6
006;2007;04;205
006;2007;04;174
006;2007;04;187
006;2007;04;175
006;2007;04;12
006;2007;04;176
006;2007;04;110
006;2007;04;190
006;2007;04;242
006;2007;04;28
006;2007;04;51
006;2007;04;203
006;2007;04;65
006;2007;04;189
006;2007;04;57
006;2007;04;82
006;2007;04;59
006;2007;04;105
006;2007;04;213
006;2007;04;212
006;2007;04;180
006;2007;04;228
006;2007;04;125
006;2007;04;236
006;2007;04;220
006;2007;04;127
006;2007;04;122
006;2007;04;140
006;2007;05;105
006;2007;05;53
006;2007;05;165
006;2007;05;160
006;2007;05;33
006;2007;05;35
006;2007;05;239
006;2007;05;78
006;2007;05;50
006;2007;05;180
006;2007;05;56
006;2007;05;111
006;2007;05;87
006;2007;05;186
006;2007;05;15
006;2007;05;57
006;2007;05;95
006;2007;05;98
006;2007;05;224
006;2007;05;120
006;2007;05;227
006;2007;05;147
006;2007;05;171
006;2007;05;99
006;2007;05;206
006;2007;05;163
006;2007;05;6
006;2007;05;215
006;2007;05;61
006;2007;05;217
006;2007;05;37
006;2007;06;172
006;2007;06;95
006;2007;06;38
006;2007;06;76
006;2007;06;111
006;2007;06;164
006;2007;06;77
006;2007;06;102
006;2007;06;101
006;2007;06;111
006;2007;06;22
006;2007;06;119
006;2007;06;238
006;2007;06;158
006;2007;06;65
006;2007;06;62
006;2007;06;244
006;2007;06;66
006;2007;06;231
006;2007;06;25
006;2007;06;142
006;2007;06;44
006;2007;06;214
006;2007;06;90
006;2007;06;212
006;2007;06;1
006;2007;06;112
006;2007;06;240
006;2007;06;220
006;2007;06;231
006;2007;07;112
006;2007;07;13
006;2007;07;207
006;2007;07;25
006;2007;07;221
006;2007;07;210
006;2007;07;133
006;2007;07;194
006;2007;07;77
006;2007;07;116
006;2007;07;104
006;2007;07;118
006;2007;07;161
006;2007;07;85
006;2007;07;158
006;2007;07;124
006;2007;07;84
006;2007;07;121
006;2007;07;117
006;2007;07;146
006;2007;07;244
006;2007;07;57
006;2007;07;68
006;2007;07;169
006;2007;07;196
006;2007;07;203
006;2007;07;184
006;2007;07;125
006;2007;07;185
006;2007;07;248
006;2007;07;72
006;2007;08;57
006;2007;08;99
006;2007;08;240
006;2007;08;44
006;2007;08;3
006;2007;08;20
006;2007;08;59
006;2007;08;112
006;2007;08;232
006;2007;08;165
006;2007;08;50
006;2007;08;141
006;2007;08;204
006;2007;08;163
006;2007;08;70
006;2007;08;15
006;2007;08;185
006;2007;08;163
006;2007;08;225
006;2007;08;179
006;2007;08;231
006;2007;08;202
006;2007;08;78
006;2007;08;115
006;2007;08;0
006;2007;08;101
006;2007;08;78
006;2007;08;151
006;2007;08;232
006;2007;08;159
006;2007;08;229
006;2007;09;245
006;2007;09;10
006;2007;09;185
006;2007;09;120
006;2007;09;211
006;2007;09;118
006;2007;09;240
006;2007;09;235
006;2007;09;236
006;2007;09;119
006;2007;09;36
006;2007;09;174
006;2007;09;34
006;2007;09;96
006;2007;09;161
006;2007;09;97
006;2007;09;133
006;2007;09;38
006;2007;09;233
006;2007;09;139
006;2007;09;33
006;2007;09;187
006;2007;09;163
006;2007;09;176
006;2007;09;125
006;2007;09;0
006;2007;09;178
006;2007;09;12
006;2007;09;220
006;2007;09;100
006;2007;10;77
006;2007;10;122
006;2007;10;84
006;2007;10;167
006;2007;10;59
006;2007;10;207
006;2007;10;24
006;2007;10;48
006;2007;10;90
